path	sentence
common_voice_de_19689643.mp3	Die Schüler können jederzeit ohne Probleme ins Schweizer Schulsystem wechseln.
common_voice_de_19165984.mp3	Er gilt als begabter Songwriter und Musiker.
common_voice_de_20891482.mp3	Die Fruchtknoten sind kahl.
common_voice_de_18028662.mp3	Stattdessen geht es in die Entwicklung von Medikamenten oder Therapien.
common_voice_de_20513347.mp3	Der Bezirk gehört zu den am dichtesten verbauten Bezirken Wiens.
common_voice_de_19692387.mp3	Er gehörte als Exklave zum Amt Bokeloh.
common_voice_de_18098315.mp3	Akupunktur funktioniert nicht, wenn man nicht dran glaubt.
common_voice_de_21397658.mp3	Auch aus eigener Erfahrung weiß ich, dass Vieles oft schief läuft.
common_voice_de_18591999.mp3	Das spart Geschirr.
common_voice_de_18204105.mp3	Was für ein Angeber, dachte Horst im Stillen.
common_voice_de_19617294.mp3	Es hat ein oder mehrere voneinander und untereinander elektrisch isolierte Adernpaare.
common_voice_de_26701594.mp3	Doch die kolumbianische Regierung blieb untätig.
common_voice_de_23538746.mp3	Er ist im Urnenhain Tolkewitz beigesetzt.
common_voice_de_29269642.mp3	Dies ist nicht der Zweck der heutigen Debatte.
common_voice_de_18600540.mp3	Sie würde es von anderen abhängig machen, ob sie kommt oder nicht.
common_voice_de_17883164.mp3	Omi saß im Schaukelstuhl und strickte einen Pullover.
common_voice_de_19712991.mp3	Ein Jahr später erhielt der Torwart einen Profivertrag, war aber nur Ersatzmann.
common_voice_de_24969213.mp3	Mit letzterem Album war der Vertrag mit Epic erfüllt.
common_voice_de_26674201.mp3	Der Bereitschaft der Behörden, diese Fälle aufzuklären, ist nur selten groß.
common_voice_de_18209927.mp3	In der kurzen aber turbulenten Firmengeschichte ging es auf und ab.
common_voice_de_31928468.mp3	Die Reifen lieferte Kumho.
common_voice_de_28481041.mp3	Manche Menschen empfinden den Spiegelei-Effekt darüber hinaus als unästhetisch.
common_voice_de_28147402.mp3	Seitdem firmiert das Unternehmen als Strategy& als eigenständiger Teil des PwC-Firmennetzwerkes.
common_voice_de_19855604.mp3	Letzter deutscher Geistlicher war Pfarrer Arno Kopisch.
common_voice_de_25347531.mp3	Sie werden zum Teil als Originale in der Literatur beschrieben.
common_voice_de_20056514.mp3	Die Trainer sind Klaus und Gabi Bahr.
common_voice_de_18656335.mp3	Er hat ihn im Schwitzkasten.
common_voice_de_20688599.mp3	Es existiert auch der "Transport der Schiffe in einem wassergefüllten Trog"
common_voice_de_19642175.mp3	Am Ende der Saison stand der direkte Wiederabstieg.
common_voice_de_19840010.mp3	Der Sitz der Bundesarbeitsgemeinschaft ist Berlin.
common_voice_de_23727711.mp3	Hersteller des Bootes war die Schweers-Werft in Bardenfleth.
common_voice_de_19753969.mp3	Platz der Billboard Charts.
common_voice_de_20254682.mp3	Alle vier Seiten waren beschriftet.
common_voice_de_39909251.mp3	Philipp zog sich wieder nach Kilikien zurück.
common_voice_de_25873251.mp3	An der Bergstation gibt es ein Restaurant mit Bar und Aussichtsterrasse.
common_voice_de_20023227.mp3	Mit der will er das ganze Land erobern.
common_voice_de_25863038.mp3	Durch die Eintragung im Handelsregister entstehen Rechtsfolgen im Verkehr mit den eingetragenen Gesellschaften.
common_voice_de_20957609.mp3	An jeder Seite liegt ein monumentales Tor mit seitlichen Ecktürmen.
common_voice_de_22224362.mp3	Hei
common_voice_de_37243106.mp3	Sie wurde vom ehemaligen Radsportler und Triathleten John Howard als Coach betreut.
common_voice_de_23388263.mp3	Im Bevölkerungsschutz wurden und werden Mannschaftstransportwagen vielfältig eingesetzt.
common_voice_de_36086518.mp3	Sein jüngster Bruder war Ernst von Jagow.
common_voice_de_33928063.mp3	Als eine der ersten verband seine Werkstatt Bernstein und Silber in ihren Werkstücken.
common_voice_de_18682022.mp3	Geh mir nicht auf den Keks.
common_voice_de_22157877.mp3	sieben
common_voice_de_18360707.mp3	Ich habe etwas Käse mitgebracht.
common_voice_de_18202961.mp3	Ein Sieg würde sie an die Spitze der Tabelle katapultieren.
common_voice_de_19127824.mp3	Sie entstanden wie das Tal selbst durch Erosion des weichen Felsens.
common_voice_de_21493974.mp3	Aber der Petitionsausschuss kann noch mehr leisten.
common_voice_de_27360677.mp3	Dessen Nachfolger John Robson ernannte Davie zum Attorney General.
common_voice_de_35876294.mp3	Versuche, Steinkohle als Heizmaterial zu verwenden, verliefen erfolglos.
common_voice_de_22071408.mp3	nein
common_voice_de_18208520.mp3	Deshalb würde ich einfach diese Schutzkappe überstülpen und gut ist.
common_voice_de_27029693.mp3	Karl Eckermann war Mitglied im Hannoverschen Künstlerverein.
common_voice_de_17417202.mp3	"Sie werden doch nicht etwa", setzte ich zum Protest an, doch es war bereits zu spät.
common_voice_de_37853937.mp3	Der Rat wurde auch vom Europäischen Parlament nicht sehr unterstützt.
common_voice_de_36932563.mp3	Nochmals vielen Dank, auch für die breite Unterstützung der Vorschläge.
common_voice_de_36994501.mp3	Oft befindet sich dort auch eine Gastronomie oder man kann die Burganlagen innen besichtigen.
common_voice_de_25339792.mp3	Dadurch erhielt Kummerow Anschluss an das feste Straßennetz.
common_voice_de_19145007.mp3	Wiener Gemeindebezirk Leopoldstadt.
common_voice_de_20241278.mp3	Diesen musste er sich als Kritiker bei der "Berliner allgemeinen musikalischen Zeitung" verdienen.
common_voice_de_19603529.mp3	Sein erster Studienort ist nicht bekannt, dürfte jedoch Leipzig gewesen sein.
common_voice_de_37277962.mp3	Haben Sie sie erhalten?
common_voice_de_20600320.mp3	Früher war die Kapazität deutlich größer.
common_voice_de_18099193.mp3	Dieser Laser ist so stark, dass man damit Metall schneiden kann.
common_voice_de_19968015.mp3	Hier war Burger bald wegen seiner Grausamkeit und seiner Willkür gefürchtet.
common_voice_de_27211644.mp3	Erstrebt wird ein System ausgewogener checks and balances.
common_voice_de_20740408.mp3	Das älteste bekannte Exemplar in der Wildnis ist mit fünf Jahren gestorben.
common_voice_de_28832023.mp3	Diese Operation konnte aufgrund der geringen Distanz mit leichten Landungsbooten durchgeführt werden.
common_voice_de_27732998.mp3	Fundamentreste sind aber noch vorhanden.
common_voice_de_26008395.mp3	Thursday muss geduldig warten, bis die Aufhebung seiner Ausrottung „bestehen bleibt“.
common_voice_de_19130176.mp3	Der Verwaltungsträger ist dabei eine juristische Person des öffentlichen Rechts oder des Privatrechts.
common_voice_de_28811543.mp3	Der "floh!
common_voice_de_19935260.mp3	The Coup ist bekannt für seine offen antikapitalistische Einstellung.
common_voice_de_19586525.mp3	Der Einsatz weiterer Multicast-Protokolle ist daher unumgänglich.
common_voice_de_23730389.mp3	Daher, schrieb er, sei es mit einer speziellen Technik möglich, sie sprechen zu lehren.
common_voice_de_22609459.mp3	eins
common_voice_de_20544489.mp3	Er zählt zu den bekanntesten mexikanischen Sängern.
common_voice_de_18455657.mp3	Sehr viele Bürger im Osten sind konfessionslos.
common_voice_de_25371508.mp3	Oberhalb der Einmündung des Steinbachs trägt er auch den Namen Mühlbach.
common_voice_de_30615182.mp3	Er kehrte daraufhin wieder zu Lok Delitzsch in die drittklassige Bezirksliga zurück.
common_voice_de_17350953.mp3	Die Autobahnabfahrt nach Kempten
common_voice_de_29964780.mp3	Wer das sieht, der weiß, dass diesem Schiff großes Unglück geschehen wird.
common_voice_de_18102812.mp3	Wie gefährlich sind E-Zigaretten?
common_voice_de_27023079.mp3	Georg Talbot führte den Ehrentitel "Geheimer Kommerzienrat.
common_voice_de_27856721.mp3	Ich finde aber, dass wir das Problem im großen und ganzen gut gelöst haben.
common_voice_de_20299365.mp3	Jugendliche aus anderen Orten waren dabei gern gesehene Gäste.
common_voice_de_19161423.mp3	Dadurch gibt es auch einige größere Hotels und Kurhotels.
common_voice_de_17799806.mp3	Suche Züge nach Düsseldorf.
common_voice_de_21725564.mp3	Ist dies eine Anpassung an die Globalisierung?
common_voice_de_17768924.mp3	Mit Tempomat wird mir immer so langweilig, dass ich nicht mehr richtig aufpasse.
common_voice_de_37594482.mp3	Er wurde in der Kirche San Giovanni in Saluzzo bestattet.
common_voice_de_20290325.mp3	Königswarter Ehrenpreis“ verliehen.
common_voice_de_25339047.mp3	Westlich von Wehr beginnt der Dinkelberg.
common_voice_de_33957990.mp3	Die Musiker sind in weiße Gewänder gekleidet und tragen weiße Turbane.
common_voice_de_23738197.mp3	Dylan sollte das Stück kürzen, was er ablehnte.
common_voice_de_27071611.mp3	Dies waren die ersten Lokomotiven aus Mödling.
common_voice_de_19129952.mp3	Der Ortsname leitet sich von einem gleichlautenden Flurnamen ab.
common_voice_de_19913595.mp3	Seitdem betreibt Speckmann die Band von dort aus weiter.
common_voice_de_27037829.mp3	Dort informierte ein preußischer Armeeangehöriger Schleinitz vom Kriegsausbruch.
common_voice_de_21965172.mp3	zwei
common_voice_de_18331634.mp3	Man sollte die Fragen also geschickt so formulieren, dass sie erwartungsgemäß bejaht werden.
common_voice_de_17836056.mp3	Uwe holt die Fliegenklatsche.
common_voice_de_18266346.mp3	Die Fahrt nach Köln konnte er sich nicht leisten
common_voice_de_26884331.mp3	Bynum wechselte die High-School insgesamt drei Mal.
common_voice_de_18204725.mp3	Direkt an der Autobahn zu tanken, ist teuer.
common_voice_de_20065116.mp3	Beide Male mussten sie sich der Konkurrenz aus dem eigenen Land geschlagen geben.
common_voice_de_18891824.mp3	Per Räuberleiter könnten wir es über die Mauer schaffen.
common_voice_de_18202348.mp3	Jeder hat es gedacht, aber keiner traute sich, es zu verbalisieren.
common_voice_de_18201122.mp3	Die Kassiererin kann den Barcode nicht finden.
common_voice_de_18637724.mp3	Vorsichtig steigen sie durch die Dachluke.
common_voice_de_27308303.mp3	Die Messtechnik ist in Verbindung mit Steuerungs- und Regelungstechnik eine Voraussetzung der Automatisierungstechnik.
common_voice_de_24727756.mp3	Heute wird sie in den meisten Armeen nur noch bei Paraden getragen.
common_voice_de_32068867.mp3	Baron Digby.
common_voice_de_20260528.mp3	Außerdem scheut Coelho sich nicht, gleich zu Beginn einen Selbstbezug herzustellen.
common_voice_de_20340795.mp3	Ebenso ist auch die Ortsverwaltung hier untergebracht.
common_voice_de_18980280.mp3	Der Neuling sollte sich lieber warm anziehen.
common_voice_de_23743392.mp3	Deshalb ist die flexible Anpassung der amtlichen Kontrollen an die Größe des Betriebes notwendig.
common_voice_de_30598016.mp3	Fünf Jahre später wanderte er nach Schweden aus.
common_voice_de_18206120.mp3	Aus seinem Rucksack nahm er einen Adapter von HDMI auf DVI.
common_voice_de_39964401.mp3	Er ist verheiratet, hat drei Kinder und lebt in Potsdam.
common_voice_de_40070442.mp3	Warum werden Waffen an die Türkei geliefert?
common_voice_de_35176778.mp3	Auf beiden angegriffenen Schiffen gab es keine Todesopfer.
common_voice_de_26268711.mp3	Wir telefonieren später
common_voice_de_19588095.mp3	Es implementiert dazu nur einen Ausschnitt der Programmiersprache Java.
common_voice_de_20305102.mp3	Azevedo wurde als Sohn eines Schreiners in einem nordportugiesischen Dorf geboren.
common_voice_de_20309262.mp3	Weitergehende Dokumente mit genaueren Daten sind jedoch nicht existent.
common_voice_de_39957058.mp3	Auch gibt es eine Version von Busch gemeinsam mit Kaya.
common_voice_de_32697550.mp3	Dieser sei in der Woche vor dem Angriff erschossen worden.
common_voice_de_24513239.mp3	Über die Jahre wurden seine Verantwortungen immer umfangreicher.
common_voice_de_20771960.mp3	Er hat sich außerdem um den sozialen Wohnungsbau in Heilbronn verdient gemacht.
common_voice_de_19941448.mp3	Es gibt eine bedeutende Industrie, die Holzhäuser produziert, und außerdem Möbelindustrie.
common_voice_de_28759675.mp3	Meine Arbeit endet hier.
common_voice_de_19122340.mp3	In England ist sie lokal verbreitet.
common_voice_de_20757199.mp3	Platz und wurde zum Chefcoach befördert.
common_voice_de_27039499.mp3	Zu Beginn der folgenden Saison gewann man den Superpokal.
common_voice_de_20267911.mp3	Deshalb habe ich einen eigenen Gesetzentwurf geschrieben".
common_voice_de_19759826.mp3	Besonders auch historisch wertvoll sind seine Zyklen aus Prag und Paris.
common_voice_de_19649733.mp3	Er kassierte das Tor, das dieses Spiel beendete.
common_voice_de_19582939.mp3	Der Gerichtsmediziner Thomas Noguchi stufte den Fall als Unfalltod durch Ertrinken und Unterkühlung ein.
common_voice_de_19160615.mp3	In Reims ist eine Straße nach Halbwachs benannt.
common_voice_de_19119016.mp3	Gegebenenfalls leiten sie Ratsuchende an Gynäkologen, Hebammen und andere Fachdienste weiter.
common_voice_de_20267051.mp3	Aus finanziellen Gründen begann er später Unterhaltungsromane zu schreiben.
common_voice_de_19941564.mp3	Dazu entstand eine Kriegsgräberstätte in der Ortsmitte.
common_voice_de_19978050.mp3	Dennoch gelten die Begriffe heute auch mit Bezug auf einzelne Kunstwerke als weitgehend austauschbar.
common_voice_de_25865763.mp3	Auf der Brücke warteten der König und der Kronprinz.
common_voice_de_17329705.mp3	Mein Aquarium muss mal wieder gereinigt werden.
common_voice_de_20720375.mp3	Sein Gemälde ist in der National Gallery in London zu sehen.
common_voice_de_19740125.mp3	Baker ist verheiratet und hat drei Kinder.
common_voice_de_19712994.mp3	Die Touring-Version wurde allerdings nicht in Serie produziert.
common_voice_de_22732662.mp3	Beide Systeme können also nur mit eingeschränkter Geschwindigkeit arbeiten.
common_voice_de_18196019.mp3	Auch wenn mir die Kunden auf die Nerven gehen, muss ich Höflichkeit bewahren.
common_voice_de_17638756.mp3	Man kann stattdessen auch Rapsöl oder Sonnenblumenöl nehmen.
common_voice_de_27041378.mp3	Gleichzeitig erfolgte die Umbenennung des Schachtes Justus in "Wittekind".
common_voice_de_24718973.mp3	Ich habe Ihnen nochmals einen Brief geschrieben, aber keine Antwort erhalten.
common_voice_de_20656925.mp3	Nach Kriegsende wurde der Ortskern neu aufgebaut.
common_voice_de_25551380.mp3	Es ist dann vielmehr ein Sammelsurium unkonkreter Aussagen ohne klare Leitlinien.
common_voice_de_20322354.mp3	Auch als Synchronsprecher war er aktiv.
common_voice_de_20690245.mp3	Hier soll sich sein Schicksal erfüllen.
common_voice_de_19927950.mp3	Ein weiter bekannter Enkel war der Rechtsanwalt Gustav Eduard Nolte.
common_voice_de_20371507.mp3	Der nördliche Abschnitt wird mittels der S-Bahn vom Bahnhof Friedrichshagen erschlossen.
common_voice_de_17910859.mp3	Es fehlt das gewisse Etwas.
common_voice_de_19385684.mp3	Es war also nur Abbau von Diskriminierungen, nicht Besserstellung bezweckt.
common_voice_de_18600432.mp3	Kann Spuren von Sellerie enthalten.
common_voice_de_19590875.mp3	Produzent sämtlicher Folgen war Helmut Ringelmann.
common_voice_de_27036771.mp3	Sie halten die Zeit reif für ein Umdenken.
common_voice_de_37005615.mp3	Nebenstehende Abbildung zeigt einige Lösungen.
common_voice_de_18208524.mp3	Die Elbe fließt durch Dresden, Magdeburg und Hamburg und mündet in die Nordsee
common_voice_de_18195897.mp3	Am Ende kommt es doch anders.
common_voice_de_39563216.mp3	Auch erhielt das Kloster weitere Güter bei Vicenza.
common_voice_de_19517085.mp3	Dabei werden Bewusstsein und Schmerzempfindung ausgeschaltet.
common_voice_de_24979303.mp3	Dort will Rau ein auf internationale Tourneen spezialisiertes „globales Volkstheater“ etablieren.
common_voice_de_27078539.mp3	Er besuchte in Kiel die Oberrealschule, die heutige Max-Planck-Schule.
common_voice_de_27042072.mp3	Nun möchte ich über die Datenerfassung sprechen.
common_voice_de_28702416.mp3	Diese Dinge müssen in der Europäischen Union schneller koordiniert werden.
common_voice_de_18219356.mp3	Am Freitag will die Geschäftsführung Bilanz ziehen.
common_voice_de_18775217.mp3	Geh von der Couch, du fauler Hund!
common_voice_de_17918646.mp3	An der Rennbahn gibt es eine eigene Haltestelle.
common_voice_de_19160783.mp3	Die Insel liegt am nördlichen Ende der Bristol Bay am Eingang der Togiak Bay.
common_voice_de_20021121.mp3	Diese Gemälde sind „von feiner Stimmung und großer poetischer Wirkung“.
common_voice_de_23364641.mp3	Die erste Herrenmannschaft des Clubs spielt in der Baseball-Bundesliga.
common_voice_de_37675332.mp3	Später war er Professor für Bergbau an der Harvard University.
common_voice_de_38422759.mp3	Die M
common_voice_de_23748516.mp3	Deshalb wird diese kompakte und stromsparende Methode nur bei Raumfahrtmissionen verwendet.
common_voice_de_27038413.mp3	Die interaktive Installation ist in Karlsruhe im Zentrum für Kunst und Medientechnologie zu erfahren.
common_voice_de_20517162.mp3	Die preußisch-sächsische Armee marschierte am Rande des Thüringer Waldes auf.
common_voice_de_20251639.mp3	Hier waren Haken angebracht, an denen der Henker seine Arbeit vollzog.
common_voice_de_20354496.mp3	Seine schriftstellerische Tätigkeit setzte er bis zu seinem Tode fort.
common_voice_de_39958257.mp3	Meine Fraktion wird dem Bericht Wijsenbeek in der Sache zustimmen.
common_voice_de_19586114.mp3	Er war Mitglied der Volkstanzgruppe Ostrołęka.
common_voice_de_18568934.mp3	Also, lass uns mal lieber höher klettern.
